trackName,artistName,msPlayed,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,plays
Tessellate,alt-J,38920,1o22EcqsCANhwYdaNOSdwS,0.702,0.607,2,-6.509,1,0.0405,0.364,0.0263,0.123,0.436,116.961,181400,4,0.2145534729878721
Know Myself,Justine Skye,38851,0d8anwJJGti8jE79Y4tXUD,0.78,0.495,5,-7.454,0,0.0466,0.44,0.00122,0.165,0.529,100.043,167493,4,0.2319559623387246
CHopstix (feat. Travis Scott),ScHoolboy Q,38755,2EGtBS7Ws3ajiSkJLviFJ4,0.958,0.597,9,-7.092,0,0.111,0.0457,0.0,0.138,0.619,127.931,180453,4,0.21476506347913307
Nicotine Patches,$uicideBoy$,38750,53AiGAa0Qi2VbX7eUpur1U,0.743,0.569,0,-9.703,0,0.131,0.0174,0.000736,0.264,0.384,145.905,156034,4,0.24834330979145572
Frank's Track,Kanye West,38333,20r94xA0bsYNLtYSiOE6r3,0.655,0.179,11,-6.903,1,0.0722,0.976,0.0,0.105,0.758,140.687,38333,4,1.0
1 Thot 2 Thot Red Thot Blue Thot,Yung Gravy,38108,7LptQZjp5wgdYDQZPjOV9O,0.79,0.768,6,-5.638,1,0.284,0.148,0.000947,0.126,0.691,80.029,131139,4,0.29059242483166714
Green Light - Chromeo Remix,Lorde,38053,2sbtixigDCbjXBTMRSEECS,0.794,0.88,2,-4.734,1,0.037,0.0414,1.88e-06,0.0958,0.866,121.009,247934,4,0.15348036170916454
I Am Trying to Break Your Heart,Wilco,37993,3HWxpLKnTlz6jE3Vi5dTF2,0.467,0.536,4,-10.906,1,0.0268,0.317,0.0119,0.123,0.429,85.958,418200,4,0.09084887613582018
Berzerk,Eminem,37718,6Xk7PnitV9jCRorWt2LiVZ,0.739,0.872,11,-4.059,0,0.333,0.0217,0.0,0.26,0.684,95.084,238746,4,0.15798379868144388
ghostin,Ariana Grande,37595,2vdBo4ALPYbHRUPKgtE5iC,0.287,0.364,9,-8.295,1,0.0306,0.418,1.8e-05,0.185,0.11,103.777,271467,4,0.13848828771084515
My Name Is,Eminem,37447,75IN3CtuZwTHTnZvYM4qnJ,0.869,0.68,1,-6.233,1,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,268400,4,0.13951937406855439
Still D.R.E.,Dr. Dre,37120,503OTo2dSqe7qk76rgsbep,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,270587,4,0.13718323496694224
Depth Charge,Flume,37086,6tLXRw673HPGmx0Xc0SY41,0.503,0.702,1,-5.388,0,0.0858,0.0494,0.422,0.274,0.16,80.006,308941,4,0.12004233818107665
Flex Season,Yung Gravy,37050,4syBn76Vr8ANkgCk5n30uX,0.722,0.697,6,-7.389,0,0.157,0.103,0.0,0.209,0.706,130.012,163500,4,0.22660550458715598
Crawling In The Dark,Hoobastank,36843,3wli6CFsUwYEuLZTIuCwt3,0.57,0.915,6,-4.802,0,0.105,0.000273,8.48e-05,0.178,0.676,93.54,175227,4,0.21025869300963893
"Jesus, Etc.",Wilco,36803,4wd09wCccmxUB7XVJp0RNn,0.756,0.28,5,-14.27,1,0.0296,0.616,0.00033,0.414,0.695,109.413,231000,4,0.1593203463203463
Come As You Are,Nirvana,36621,4P5KoWXOxwuobLmHXLMobV,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920,4,0.16728028503562944
Feels (feat. Young Thug & J Hus),Ed Sheeran,36511,1Bdptrvb7nQkq8kCw3siE9,0.665,0.68,2,-4.899,1,0.29,0.112,0.0,0.096,0.69,91.67,150787,4,0.24213625843076658
Scott and Ramona,Lil Uzi Vert,35656,7egGWCqoxtAuo7QgsWw3tm,0.589,0.426,10,-7.534,1,0.0695,0.0411,0.0,0.0995,0.169,132.886,221362,4,0.1610755233508913
Ugotme,Omar Apollo,35355,2NCBjlH7FHEG7hXcnvUaWA,0.782,0.494,0,-1.458,1,0.0339,0.454,6.31e-05,0.134,0.401,65.832,127273,4,0.2777886904528062
Wolfcat,Still Woozy,35215,1Hu2OypX8tMPwBcCUaAeO4,0.662,0.48,2,-12.58,1,0.0542,0.749,0.000314,0.118,0.669,134.944,174222,3,0.20212717108057535
Distorted Records,A$AP Rocky,35096,57q6BgYP4gN6hPQViCB3um,0.655,0.869,1,-4.344,0,0.212,0.137,2.36e-05,0.312,0.0815,135.763,140133,4,0.25044778888627234
MOSSCLIFF,BROCKHAMPTON,35042,29uhwK9UBQFfwQTWisCHpF,0.45,0.605,0,-18.135,1,0.849,0.735,0.833,0.666,0.157,90.543,115566,4,0.3032206704394026
So Bad (Feat. Sik-K),Loco,34900,4rlZnkaTSoyQgreTLlNL8W,0.792,0.558,7,-6.739,0,0.0909,0.532,0.0,0.156,0.301,116.11,219340,4,0.15911370475061548
Blow the Whistle,Too $hort,34821,2lMg3lCMOGistaWBNGjuT3,0.907,0.625,1,-5.557,1,0.198,0.0042,0.0,0.151,0.605,99.918,163133,4,0.21345160084103154
Soho (feat. JID),Boogie,34734,35Rbqn962gEydsN1VKOC3T,0.792,0.603,5,-7.216,0,0.362,0.252,0.0,0.08,0.515,137.088,133307,4,0.26055645990083043
pad lock,21 Savage,34717,5stbfxsPi8gcOH2LCuA4Le,0.96,0.55,5,-8.012,0,0.197,0.0187,0.0,0.112,0.798,130.022,191360,4,0.18142244983277592
Hell of a Time,Hoodie Allen,34340,6qbznIVfRUeWjTDMr8Y4c0,0.686,0.862,4,-5.189,0,0.144,0.0706,0.0,0.303,0.776,81.009,169202,4,0.20295268377442346
Pink Youth,Yuna,34289,2WwwfnTUm4yUK8stRMPd7V,0.732,0.886,6,-5.445,0,0.0994,0.239,0.000308,0.779,0.602,113.498,240880,4,0.14234888741281967
Stop Snitchin,YG,34221,5IjRKZlpKVBBRn0COL7pik,0.842,0.743,7,-4.43,1,0.329,0.00531,3.69e-06,0.151,0.622,180.917,149880,4,0.2283226581265012
Bring on the Dancing Horses,Echo & the Bunnymen,33951,5uh98HlgvoJd2zRWAduj2Y,0.568,0.925,2,-5.274,1,0.0402,0.00635,0.00495,0.315,0.752,118.45,235800,4,0.1439821882951654
The Blacker The Berry,Kendrick Lamar,33836,5Mtt6tZSZA9cXTHGSGpyh0,0.553,0.852,10,-4.08,0,0.305,0.00713,0.0,0.463,0.27,176.058,328827,4,0.10289909283605057
Pressing Me,Rico Nasty,33738,3wtVRcrYtWJVs0rBTabJJ8,0.936,0.523,1,-6.39,1,0.269,0.00365,0.0,0.105,0.278,130.014,162636,4,0.20744484615952188
Boogieman,Childish Gambino,33716,0SunFlwqT44E0BU0yrgM7u,0.714,0.753,7,-8.64,1,0.0876,0.0963,0.194,0.206,0.64,88.027,216840,4,0.15548791735842096
Get Up 2 Come Down (feat. CeeLo Green & Sleepy Brown),Big K.R.I.T.,33492,6jtTVWnlHgyjLgwLW63SZk,0.495,0.663,1,-6.649,1,0.185,0.0411,0.0,0.144,0.128,86.728,277239,4,0.12080551437568307
I Can't Stop,Flux Pavilion,33154,5WSL7UTa38jMWoBzObD4BD,0.524,0.601,0,-13.399,0,0.0335,0.00108,0.601,0.398,0.314,139.972,305786,4,0.10842222992550346
"Say Wassup (feat. Sc Hoolboy Q, Ab Soul & Kendrick Lamar)",Jay Rock,32990,2iAPQ5Stbj7CIUThV8Udxq,0.757,0.771,5,-4.214,0,0.285,0.0465,0.0,0.291,0.203,77.02,263347,4,0.12527197955549144
Slim Thick,Felly,32944,1TpKwA9DTAu9vzqZdRbDbC,0.471,0.556,1,-10.697,1,0.38,0.448,0.439,0.138,0.672,209.715,132827,4,0.2480218630248368
Only Human,Jonas Brothers,32918,0DiDStADDVh3SvAsoJAFMk,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,183000,4,0.17987978142076502
Summer Time High Time,Cuco,32865,7t5MUcFIIayP1M6TNhtWE0,0.527,0.671,2,-3.945,1,0.0355,0.0435,1.74e-05,0.125,0.581,112.934,208067,4,0.15795392830194122
White Limo,Foo Fighters,32800,57dem1V7wz8owejklpELCh,0.368,0.939,9,-3.65,0,0.0382,5.29e-06,0.898,0.082,0.615,84.08,202467,4,0.16200170892046606
Say I Didn't,Vic Mensa,32654,6I0XPgr0SFHQcKy9v7Gf0K,0.511,0.76,5,-5.078,1,0.295,0.246,0.0,0.239,0.513,91.51,315173,4,0.10360659066607864
Good Good Love (feat. BJ The Chicago Kid),Rapsody,32570,4SnvGQ7wRoFpxPKXmwJJMr,0.635,0.647,4,-8.957,0,0.315,0.0467,0.0,0.213,0.745,75.923,361832,4,0.09001415021335868
Hard Piano,Pusha T,32420,3HgA5R5alihocnOYE9ihpS,0.582,0.778,4,-3.776,0,0.178,0.0347,0.0,0.21,0.205,82.193,195733,4,0.16563379706028108
same squad,P-Lo,32230,0YCl0i8CTDqtISiphhLIE8,0.918,0.419,7,-9.129,0,0.104,0.0146,4.67e-06,0.195,0.756,96.036,151054,4,0.21336740503396137
Kamikaze,Lil Mosey,32193,3to5UxKsozb4T6CfwHuhLJ,0.792,0.571,8,-7.539,0,0.094,0.301,0.0,0.1,0.556,99.999,139200,4,0.23127155172413794
Kids Turned Out Fine,A$AP Rocky,32130,0qp8MuZNKelOGTK2HPlXBA,0.305,0.668,1,-9.404,1,0.222,0.271,3.8e-05,0.369,0.128,163.314,183120,5,0.17545871559633028
Every Other Freckle,alt-J,32125,6BVBkKpZK09NmifUMZqj1z,0.543,0.707,2,-7.636,1,0.07,0.614,0.0414,0.118,0.515,143.915,216004,4,0.1487240977018944
STFU2,Aminé,31890,05tCaHe9yHLjO2qnXScDNV,0.787,0.54,2,-8.05,1,0.513,0.463,0.000497,0.135,0.636,80.03,104493,4,0.3051879073239356
Dontmakemefallinlove,Cuco,31868,6zHyWsqTzT6Fympdy9KQDQ,0.388,0.904,8,-4.934,1,0.0741,0.373,0.431,0.0755,0.839,103.802,207692,4,0.15343874583517902
Atomic Dog,George Clinton,31807,4cgodXjv4TfrooNQxvlO4O,0.899,0.491,6,-11.043,0,0.258,0.148,3.82e-06,0.411,0.826,107.706,287107,4,0.11078448104713573
Until The End,Breaking Benjamin,31678,0ZEeEZnZ496lE6kN7bmSrp,0.298,0.927,10,-4.396,0,0.0995,0.00021,0.0,0.296,0.389,133.997,252800,4,0.12530854430379748
OSOM (feat. J. Cole),Jay Rock,31575,0QLuexVmR2wgNsekPKbv6c,0.749,0.674,8,-6.756,0,0.229,0.406,0.0,0.296,0.396,124.917,323120,4,0.0977191136419906
Ville Mentality,J. Cole,31563,2z3joGXrdGL2iEjIKQTiN1,0.87,0.386,7,-7.843,0,0.0684,0.745,0.00013,0.122,0.642,119.91,194347,3,0.1624053883003082
Ordinary Pleasure,Toro y Moi,31406,31F0KxmTD4rz3o0tJht5RL,0.878,0.779,7,-7.283,1,0.135,0.118,0.0192,0.104,0.778,115.009,183746,4,0.17092072752604137
SOHO,Jaden,31390,0gf2y5doKjsYaZJJZif4vz,0.547,0.596,8,-7.744,0,0.192,0.342,0.335,0.148,0.368,159.985,208493,4,0.15055661341148144
Single Again,Big Sean,31350,7IP0lO9tHfNwBWZ9X6TJ84,0.635,0.677,10,-5.548,1,0.0909,0.161,0.0,0.154,0.253,94.95,213733,4,0.1466783323118096
Funky Cold Medina,Tone-Loc,31100,5YIF6HSOtHN9HdcE5IPzMe,0.988,0.633,5,-15.012,0,0.0888,0.0755,1.88e-06,0.0668,0.929,117.493,248160,4,0.1253223726627982
Rich $ex,Future,31012,2onCHFrhTinyUc6OawwU4Z,0.758,0.482,6,-11.202,0,0.168,0.148,6.88e-06,0.135,0.0977,111.896,240160,4,0.12913057961359095
Make Her Say,Kid Cudi,30947,7dZAPeA3Of5j5Vaef0DQ6M,0.93,0.712,10,-5.156,0,0.0666,0.245,1.48e-05,0.116,0.456,99.054,216413,4,0.14299972737312452
Good Nights (feat. Mascolo),Whethan,30728,08Kj0lvbsqAxzeUOBYZRL6,0.849,0.483,6,-7.114,0,0.291,0.443,0.000141,0.0786,0.282,101.015,165618,4,0.18553538866548322
Savage (feat. Flux Pavilion & MAX),Whethan,30628,0kD586ste6xyDRqUYhVlCh,0.679,0.662,7,-5.861,1,0.0773,0.151,0.0,0.376,0.365,90.054,205333,4,0.1491625798093828
Last Resort - The Rework,Papa Roach,30288,7poA10I15kvSUH6m44fQkS,0.551,0.962,11,-3.856,0,0.237,0.000944,0.000174,0.138,0.512,155.104,288000,4,0.10516666666666667
Reverie - Synchronice Remix,ILLENIUM,30053,5960THFwuK9Q3fY9e4ga7Y,0.613,0.829,9,-5.733,0,0.0775,0.398,3.29e-05,0.117,0.281,75.012,279164,4,0.1076535656460002
ROCKABYE BABY (feat. ScHoolboy Q),Joey Bada$$,30032,31mqc7EKPsJf3pe6H5jEfC,0.553,0.877,7,-4.694,0,0.371,0.166,0.0,0.0481,0.557,166.242,223553,4,0.13433950785719717
The Weekend - Funk Wav Remix,SZA,30004,0P6AWOA4LG1XOctzaVu5tt,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,171806,4,0.1746388368275846
Reborn To Rebel,Ski Mask The Slump God,29941,6DZ9UsN80HCp3ppmzxGGTf,0.792,0.673,8,-8.501,1,0.173,0.109,0.0,0.159,0.743,94.98,151600,4,0.1975
That's a Rack,Lil Uzi Vert,29895,4pCEIQ6wBVuaJdER5bALtO,0.852,0.432,1,-8.04,0,0.501,0.0599,0.0,0.146,0.258,140.042,236571,4,0.12636798255069304
Havona,Weather Report,29860,5ezpqroesZ0QIM1B9EM2op,0.334,0.784,4,-9.745,1,0.0397,0.325,0.116,0.0637,0.272,141.379,361587,4,0.08258040250340859
Don't Leave,Snakehips,29859,0Zx8khUcEfCFK2AEoIhC92,0.657,0.703,1,-3.402,1,0.0753,0.222,0.0,0.256,0.338,122.381,214693,4,0.13907765972807684
BLOSSOM,Aries,29675,7dzwCwvobdoKlIHr9XPZns,0.594,0.449,1,-7.832,1,0.0545,0.155,0.0,0.127,0.315,82.987,127972,4,0.23188666270746724
1000 Rounds,Pouya,29533,5o7ZDvfOry1MNhNLBOJulo,0.825,0.761,8,-5.389,1,0.104,0.0111,0.00359,0.334,0.161,149.97,163371,4,0.18077259733979714
I Do It 4 (feat. Lil Yachty),DaniLeigh,29200,1cpByx3kdgQeCaBIxPzQlI,0.857,0.524,9,-8.486,1,0.269,0.301,0.000622,0.0945,0.408,152.037,151733,4,0.19244330501604792
Easier to Run,Linkin Park,29143,388kF2viiv8i9aEWIThyGT,0.545,0.861,3,-4.819,0,0.034,0.0624,0.0,0.131,0.279,105.017,204173,4,0.14273679673610123
Foldin Clothes,J. Cole,28976,77IAeEz8LEchPN8UNjaTJ2,0.698,0.487,7,-9.887,0,0.312,0.234,0.00086,0.0724,0.614,161.943,316920,4,0.09143001388362994
Principal Daryl Choad (Skit),A$AP Mob,28958,7lXD3GCpTzfdEZ3Yiskata,0.476,0.844,4,-9.736,1,0.652,0.948,0.0101,0.271,0.511,120.041,55507,5,0.521699965770083
Big Bidness (& Metro Boomin),Big Sean,28894,42XnD59SFcomCJu55EPhqJ,0.657,0.579,7,-10.463,0,0.275,0.123,0.0,0.102,0.146,84.985,273027,4,0.1058283612976006
"American Dream (feat. J. Cole, Kendrick Lamar)",Jeezy,28655,2j8MsmmNqmc6UBEA54KOlY,0.64,0.849,2,-5.684,1,0.154,0.0587,0.0,0.303,0.641,76.983,249040,4,0.11506183745583039
Hard Bottoms & White Socks,YG,28564,6CX0WrNFDyA5xM3wqWFAZV,0.769,0.513,6,-5.074,0,0.563,0.335,0.0,0.383,0.519,87.981,227907,4,0.12533182394573225
A.L.L.T.Y. 3,Trippie Redd,28438,2ppse4DOEFlzaW7Xu3U76r,0.561,0.785,8,-5.376,0,0.452,0.111,0.0,0.121,0.458,150.159,180800,4,0.15728982300884956
Baby I'm Bleeding,JPEGMAFIA,28328,5pUudDDuJgIpgKIGk2zmxv,0.574,0.859,1,-2.401,1,0.193,0.195,0.0,0.416,0.828,171.392,152246,4,0.18606728584002208
Goldie,A$AP Rocky,28002,31G9RaSaDOI2NWcpnIp734,0.697,0.848,10,-4.953,0,0.249,0.225,4.61e-05,0.493,0.733,81.956,192067,4,0.14579287436155092
Ray Bands,B.o.B,27997,2g6zbVqZvnc1dk6cYUhr5g,0.738,0.818,1,-4.973,1,0.0392,0.0159,1.91e-05,0.235,0.489,150.032,228280,4,0.12264324513755037
Bottle Service,Shoreline Mafia,27757,4k0ZX0KlMBEOlTp5vexIrT,0.849,0.582,8,-6.407,1,0.214,0.113,0.0,0.152,0.516,100.049,156837,4,0.1769799218296703
No Sleep (feat. Bonn),Martin Garrix,27750,1ahVFh0ViDZr8LvkEVlq3B,0.44,0.635,11,-6.385,1,0.0326,0.129,0.0,0.121,0.327,128.133,207095,4,0.13399647504768342
Fake Love,Drake,27733,343YBumqHu19cGoGARUTsd,0.928,0.481,9,-9.35,0,0.287,0.105,0.0,0.176,0.613,134.007,210937,4,0.13147527460805833
Rape Me,Nirvana,27551,5Rizj5FLb2AyNKu9esjYY6,0.42,0.746,8,-10.628,1,0.0467,0.0141,0.0,0.0661,0.229,111.886,170000,4,0.16206470588235294
Anne Bonny,Death Grips,27411,45R7w6bT85IEn2sBqQGt0S,0.512,0.85,6,-3.287,0,0.422,0.0177,0.0,0.411,0.63,90.397,207386,3,0.13217382079793236
Pups (feat. A$AP Rocky),A$AP Ferg,27234,7vYGVlZg0PqUsClnOqhK5q,0.52,0.742,1,-5.488,0,0.359,0.00766,0.0,0.414,0.438,117.864,148733,5,0.18310664075894387
Baby Blue (feat. Chance the Rapper),Action Bronson,27001,7gDwRzJhLs0fFHaGtMDJVM,0.828,0.487,6,-6.142,0,0.0343,0.247,1.86e-05,0.136,0.761,85.027,280160,4,0.09637707024557396
Hun43rd,A$AP Rocky,26946,1r33iukEx0COYuBzyXPmPP,0.584,0.546,2,-9.321,1,0.0762,0.444,0.0,0.355,0.355,136.336,242747,4,0.11100446143515677
TOO COCKY,YG,26886,7GG1QIQ547taCwl1uLaTf5,0.925,0.354,5,-8.163,1,0.13,0.0137,0.0,0.334,0.405,100.026,172773,4,0.15561459255786494
Time - Edit,NF,26807,1gZFRYcPz3wKevEaNYRwfW,0.665,0.703,8,-3.885,1,0.07,0.128,0.0,0.115,0.257,97.968,230611,4,0.11624337087129408
QWERTY Interlude,Injury Reserve,26742,0IPYNVMMmwanmM0Kn5FgR9,0.667,0.544,8,-12.408,1,0.512,0.0928,0.00297,0.118,0.97,74.931,32200,3,0.8304968944099379
2 Minute Drills,ALLBLACK,26717,7GRhmZKbgjmHHKKSRLFUEK,0.956,0.747,4,-5.755,0,0.226,0.131,0.0,0.0703,0.898,109.959,139636,4,0.1913331805551577
Uh Huh!,Quadeca,26425,5RsoKNOQIbRKfqjaPzyWfE,0.683,0.716,1,-7.597,1,0.311,0.0565,0.0,0.222,0.496,155.692,135620,4,0.1948458929361451
Circles,Post Malone,26297,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4,0.12215254552211074
745 sticky,100 gecs,26198,2fwz9mBaELJCzXuEEEe35Y,0.608,0.708,6,-5.682,1,0.244,0.128,8.65e-05,0.821,0.798,75.048,141290,4,0.18542005803666217
Picasso,Hopsin,26155,5Es5pG548uc04wSlpBKlUN,0.606,0.795,2,-6.619,1,0.426,0.31,0.0,0.272,0.608,165.212,197877,4,0.13217807021533579
The Pretender,Foo Fighters,26074,7x8dCjCr0x6x2lXKujYD34,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,269373,4,0.09679515021921277
Canoga Park,Gyyps,26037,78kerakBVr0Mrdfb5L5BmV,0.928,0.545,1,-7.992,1,0.141,0.0179,0.0,0.0872,0.317,97.979,161125,4,0.16159503491078356
Uber Everywhere,MadeinTYO,25861,7zBPzAjKAqQpcv8F8GCq5s,0.779,0.455,1,-15.025,1,0.28,0.0542,0.0,0.177,0.197,140.181,153429,4,0.16855353290447048
Nightmares (feat. Lil Skies),Yung Pinch,25792,0qy1xNhQvnRhEpvKxdXYUR,0.579,0.698,2,-5.701,1,0.0827,0.107,0.0,0.174,0.302,165.071,200213,4,0.12882280371404453
Late Night (feat. Juicy J),Trey Songz,25763,47kw5VFe7yHfqtexGK3yEb,0.718,0.602,0,-5.435,1,0.0612,0.0257,0.0,0.297,0.305,73.519,308227,4,0.08358450103332933
Eyes On Fire - Zeds Dead Remix,Blue Foundation,25718,3Oiauiojgokw9vWQvFmEoI,0.614,0.726,11,-6.441,1,0.096,0.00869,0.00131,0.157,0.315,144.965,320000,4,0.08036875
Carrollton,$uicideBoy$,25511,7wPHEEGn0rWMZEDrDcOaDa,0.844,0.52,5,-10.626,0,0.533,0.00221,0.00122,0.7,0.289,149.995,203897,4,0.12511709343443012
Sojourner (feat. J. Cole),Rapsody,25373,6FtCEQZesoKRmjf5LBKyko,0.773,0.622,1,-9.249,1,0.297,0.00447,0.0,0.287,0.474,81.194,343173,4,0.07393646936093458
Paper Trail$,Joey Bada$$,25338,7g8rz7xe0G4Go0tTZAXcOx,0.548,0.829,1,-4.103,0,0.285,0.339,0.0,0.537,0.452,93.62,194739,4,0.13011261226564785
Floating (feat. Khalid) [Ekali Remix],Alina Baraz,25337,4ToNBURFziUHOgZlackamI,0.628,0.702,7,-5.18,1,0.0438,0.166,5.77e-06,0.37,0.276,91.991,198424,4,0.12769120670886586
A Man Understands,James Brown,25330,6JrRaHmpHLfQ1RWByzK4C2,0.855,0.934,11,-8.041,0,0.153,0.386,0.000734,0.0622,0.74,115.561,510627,4,0.04960568085902234
No Idea,Don Toliver,25287,7AzlLxHn24DxjgQX73F9fU,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,154424,4,0.16375045329741492
Toxic Waste,Trippie Redd,25075,1SxagO9GK0UUeEYLmH8Pln,0.728,0.517,8,-11.404,1,0.0629,0.0555,1.95e-06,0.107,0.379,111.974,173129,4,0.14483419877663475
Williamsburg,JPEGMAFIA,25018,1M7TlkY7XIOyFHvdAoO17L,0.689,0.769,7,-7.001,1,0.301,0.0467,0.000212,0.331,0.364,95.327,212837,4,0.11754535160709839
Breezeblocks,alt-J,24996,3n69hLUdIsSa1WlRmjMZlW,0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071,227080,4,0.11007574423110798
Dualshock,Choker,24930,7AdO3NNWF8d7CEBBdjSZYq,0.698,0.612,10,-10.334,1,0.0709,0.716,0.0771,0.387,0.104,135.004,206315,4,0.12083464605094152
Coming Home - Interlude,Kali Uchis,24887,66p59VAALXRlp777aP1Wom,0.624,0.544,7,-8.004,1,0.0998,0.337,3.49e-06,0.122,0.293,87.931,159852,4,0.15568776117909067
DAS CAP,Lil Yachty,24880,6gNebIZdqveOrVehCmgE8b,0.759,0.762,10,-4.486,0,0.0688,0.0938,0.0,0.0829,0.27,125.01,184575,4,0.13479615332520656
Jumpman,Drake,24770,27GmP9AWRs744SzKcpJsTZ,0.852,0.553,1,-7.286,1,0.187,0.0563,0.0,0.332,0.656,142.072,205879,4,0.12031338796088965
MUMBO JUMBO,Tierra Whack,24703,7IfzcGc0HEhekfooi3z3jV,0.925,0.433,2,-5.442,1,0.0399,0.808,0.538,0.115,0.456,120.026,154180,4,0.16022181865352186
For Free? - Interlude,Kendrick Lamar,24660,75izAeHlGuOgA865CFDyIv,0.526,0.896,8,-4.708,1,0.197,0.588,0.0,0.37,0.745,129.313,130893,1,0.1883981572734982
Call You Mine,The Chainsmokers,24623,2oejEp50ZzPuQTQ6v54Evp,0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01,217640,4,0.11313637199044294
Mil pasos,Soha,24615,0yK1An55fUL6ZgYzWqb3UX,0.797,0.276,9,-8.689,0,0.108,0.292,5.86e-06,0.111,0.519,80.011,246920,4,0.0996881581078892
Kiss and Make Up,Dua Lipa,24577,7jr3iPu4O4bTCVwLMbdU2i,0.678,0.729,8,-4.188,1,0.137,0.0658,0.0,0.303,0.643,99.895,189173,4,0.12991811727889285
Learn from Each Other,Majid Jordan,24560,6ZqnQREu3f7LA1O8qrN4yq,0.817,0.565,1,-7.78,1,0.0706,0.005,0.00111,0.711,0.159,110.993,345973,4,0.0709881985010391
Superhuman,SLANDER,24158,6jQPolTBq89z9AHrMrmYpS,0.569,0.727,7,-6.415,1,0.0437,0.028,0.0,0.949,0.16,127.908,268612,4,0.08993641386088484
January 28th,J. Cole,24110,6NyhBA9M6KK0fuVsojxL00,0.483,0.546,5,-8.59,1,0.349,0.259,0.0,0.0951,0.372,81.967,242813,4,0.09929451882724566
Can Of Worms,$uicideBoy$,23838,1cqCaNSIN8Mt8bipnLH95o,0.67,0.432,10,-7.684,1,0.104,0.469,0.000149,0.114,0.201,112.002,111490,4,0.21381289801775943
Got Friends,GoldLink,23822,1PVza5KmhSJhz12OewWciE,0.691,0.75,10,-3.934,0,0.347,0.104,0.0,0.123,0.345,143.744,226963,4,0.10495983926895573
Even The Odds (& Metro Boomin),Big Sean,23757,5cHorcEr5z7GC0DjKxiWF1,0.562,0.476,4,-12.155,0,0.246,0.435,0.0,0.101,0.185,144.2,226720,4,0.10478563867325336
NONSENSE,Comethazine,23730,1h6OiyF7bf4jifbw1s7mVD,0.639,0.812,8,-4.113,1,0.0569,0.0773,0.0,0.115,0.5,182.016,73846,4,0.32134441946754055
Gunz N Butter,A$AP Rocky,23678,5N521RK66Z1FP0Oz6B4OlT,0.852,0.632,11,-8.08,0,0.431,0.606,0.0,0.142,0.716,140.489,213573,4,0.11086607389510847
Night Job,Bas,23520,5q5MyfXey3ms6IyT6TYf5L,0.819,0.621,7,-6.697,1,0.345,0.0665,0.0,0.111,0.22,119.927,194227,4,0.1210954192774434
"My Boo (feat. Vince Staples, Kučka, Ngaiire, Vera Blue) [Triple J Like A Version]",Flume,23514,2Ou23o8Cqkrn46rLKLDLK6,0.676,0.669,9,-4.993,1,0.237,0.284,0.0,0.0787,0.195,128.913,231282,4,0.10166809349625133
Buff Baby,tobi lou,23457,1F1QmI8TMHir9SUFrooq5F,0.734,0.765,5,-6.047,1,0.0571,0.243,0.0,0.101,0.512,156.04,215385,4,0.10890730552266871
Season 2 Episode 3,Glass Animals,23326,4vcoNCrTtunmJ9q8srpVly,0.742,0.289,5,-7.833,0,0.115,0.543,4.57e-05,0.228,0.71,147.986,243509,4,0.09579112065673137
My Flaws Burn Through My Skin Like Demonic Flames from Hell,$uicideBoy$,23311,09kvhnq2ONdNo4NRtHBSvv,0.78,0.748,11,-7.394,0,0.0352,0.00448,0.000591,0.115,0.0659,125.974,167680,4,0.13902075381679388
Danza Kuduro,Don Omar,23228,2a1o6ZejUi8U3wzzOtCOYw,0.4,0.915,0,-4.89,1,0.28,0.0846,0.0,0.0503,0.878,88.917,198773,3,0.11685691718694188
Burnin' Up,Jonas Brothers,23176,2VEsmoek0sol9MnJFyoG9e,0.667,0.954,2,-3.462,1,0.0817,0.0296,0.0,0.331,0.807,114.0,175093,4,0.13236394373275917
99 Red Balloons,Goldfinger,23158,0rOTMSSa6yscfOrGnzfheM,0.285,0.843,4,-7.318,1,0.129,0.00103,0.00037,0.327,0.282,97.051,229173,4,0.10105029824630302
Slow Jamz,Twista,23113,3A4cpTBPaIQdtPFb5JxtaX,0.559,0.733,2,-5.659,0,0.171,0.314,0.0,0.284,0.611,145.115,316053,4,0.07313013956519951
91 Cadillac DeVille,Injury Reserve,23097,07LojZSSF1eIMsKGrAiS8V,0.467,0.721,7,-10.886,1,0.563,0.104,0.0,0.138,0.782,87.438,153067,4,0.1508947062397512
